id,objectType,actor.id,actor.displayName,actor.followersCount,verb,postedTime,generator.link,generator.displayName,provider.link,provider.displayName,provider.objectType,link,body,object.postedTime,favoritesCount,twitter_filter_level,retweetCount,info,location,inReplyTo
727077814822801408,activity,478799193,Todays Car News,1332,post,2016-05-02T10:10:34.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/TodaysCarNews/statuses/727077814822801408,Facelifted Volkswagen Amarok Gets New 3.5-Liter V6: Set to go on sale over the next few mont... https://t.co/thMganE5Ne #cars #carscoops,2016-05-02T10:10:34.000Z,0,low,0,-,-,-
727078311965270017,activity,2928380091,Cindi,406,share,2016-05-02T10:12:32.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/cindiloo123/statuses/727078311965270017,RT @Conservative_VW: It will be such a relief to have someone in office that understands business and isn't a bought crony politician‼️ htt…,2016-05-01T23:50:17.000Z,0,low,206,-,-,-
727079006948958208,activity,4106070795,⚓Hanna Morgan⚓,44,share,2016-05-02T10:15:18.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/Hanna__Nichole/statuses/727079006948958208,RT @beetlebug1938: Me and coco. #vw #volkswagen #beetle #bug #vwbug #vwbeetle #vocho #vosvos #fusca #vintagevw #classic #classicvw #vi… htt…,2016-05-02T07:37:23.000Z,0,low,1,-,-,-
727079403344281600,activity,113047276,EricTheCarGuy,8976,share,2016-05-02T10:16:52.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/EricTheCarGuy/statuses/727079403344281600,RT @theautowriter: VW sees light at end of tunnel after U.S. emissions deal https://t.co/D88oSMqHpj via @Reuters,2016-05-02T09:58:03.000Z,0,low,1,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,object,-,-
653898208284930048,activity,334730523,EIN Software News,481,post,2015-10-13T11:40:56.000Z,http://www.einnews.com,EIN News Publisher,http://www.twitter.com,Twitter,service,http://twitter.com/EINSoftwareNews/statuses/653898208284930048,Volkswagen to switch to new diesel emissions technology in Europe and North America and cut investment http://t.co/jUfF51w2FU,2015-10-13T11:40:56.000Z,0,low,0,-,-,-
653898207844544512,activity,189298304,Cathy Roberson,2599,post,2015-10-13T11:40:56.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/cmroberson06/statuses/653898207844544512,Volkswagen to cut spending by $1.1bn &amp; more focus on plug-in hybrids &amp; other electric-powered vehicles http://t.co/5cNeTDgzh9 via @business,2015-10-13T11:40:56.000Z,0,low,0,-,-,-
653898111924867072,activity,277746398,Madison.com Biz,1641,post,2015-10-13T11:40:33.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/MadBiz/statuses/653898111924867072,German investor confidence down as VW adds to worries http://t.co/tHXHJygLFZ,2015-10-13T11:40:33.000Z,0,low,0,-,-,-
653898056224653312,activity,87190419,ConneXion,295,post,2015-10-13T11:40:20.000Z,http://www.google.com/,Google,http://www.twitter.com,Twitter,service,http://twitter.com/yourconnexion/statuses/653898056224653312,"The Investment Tax Credit, the Clean Power Plan and What Solar Can Learn from Volkswagen http://t.co/O6hgNz3OI3",2015-10-13T11:40:20.000Z,0,low,0,-,-,-
653898090198528001,activity,46909164,yescomputers,1390,post,2015-10-13T11:40:28.000Z,http://pluggio.com,Pluggio,http://www.twitter.com,Twitter,service,http://twitter.com/yescomputers/statuses/653898090198528001,"Volkswagen identifies 1,950 faulty cars in China, could have EU loans recalled http://t.co/DIgSlBHRj1",2015-10-13T11:40:28.000Z,0,low,0,-,-,-
653898031482322944,activity,67233106,Fred Granik,460,post,2015-10-13T11:40:14.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/fgranik/statuses/653898031482322944,Volkswagen to Switch Technology It Uses to Control Diesel Emissions: The automaker will use a selective cataly... http://t.co/HEDdla6UKf,2015-10-13T11:40:14.000Z,0,low,0,-,-,-
653898397322121218,activity,14671170,Hawaii News Now,94246,post,2015-10-13T11:41:41.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/HawaiiNewsNow/statuses/653898397322121218,"VW brand to change diesel technology, cut investments: Volkswagen's flagship brand will switch to new ... http://t.co/cetU5BIuGd #HINews",2015-10-13T11:41:41.000Z,0,low,0,-,-,-
653898620144648193,activity,1927343126,Dub Luv Tuning,685,share,2015-10-13T11:42:34.000Z,https://roundteam.co,RoundTeam,http://www.twitter.com,Twitter,service,http://twitter.com/DubLuvTuning/statuses/653898620144648193,"RT @bucknasty1213: #volknation #islandstrong  #vno6m #vw ..follow us @volksnation #volkswagen @ Melville, New York https://t.co/wKm50KDkZk",2015-10-13T11:36:12.000Z,0,low,1,-,-,-
653898925196247041,activity,311262156,Trending News,12023,post,2015-10-13T11:43:47.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/OIGEL/statuses/653898925196247041,#Autos - #Volkswagen #Cars – Volkswagen may give money to owners of emissions-cheating car... http://t.co/qTOtcbLq4x - #Automotive #Cars,2015-10-13T11:43:47.000Z,0,low,0,-,-,-
653899189273800704,activity,17343503,Meg McGuire,272,post,2015-10-13T11:44:50.000Z,http://twitter.com/#!/download/ipad,Twitter for iPad,http://www.twitter.com,Twitter,service,http://twitter.com/meghmcg/statuses/653899189273800704,I have a feeling this won't help VW's image. #erhet413 https://t.co/Lzyi8I30ZE,2015-10-13T11:44:50.000Z,0,low,0,-,-,-
653899081459335168,activity,16492765,Carmen G Pastor,21296,share,2015-10-13T11:44:24.000Z,https://twitter.com/download/android,Twitter for Android Tablets,http://www.twitter.com,Twitter,service,http://twitter.com/cgpb/statuses/653899081459335168,"RT @Conservative_VW: FYI ...

Columbus never set foot in North America

Just the Bahamas &amp; Central America

So why Axe him in Detroit?😏 htt…",2015-10-13T06:02:50.000Z,0,low,6,-,-,-
653898986248634368,activity,3406603487,Bradley Arcuri,569,post,2015-10-13T11:44:01.000Z,http://ifttt.com,IFTTT,http://www.twitter.com,Twitter,service,http://twitter.com/bradleyarcuri/statuses/653898986248634368,"RT http://t.co/AS4w9SUVlg VW brand to change diesel technology, cut investments (DAVID McHUGH/AP Business News):… http://t.co/PMP3VRECaB",2015-10-13T11:44:01.000Z,0,low,0,-,-,-
653899027998765056,activity,20435347,Carol Brani,4453,share,2015-10-13T11:44:11.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/CarolOnAdvLaw/statuses/653899027998765056,RT @lucymarcus: That didn't take long: Leonardo DiCaprio to produce Volkswagen emissions scandal movie http://t.co/6NSNJADiX7,2015-10-13T11:05:36.000Z,0,low,4,-,-,-
653899035678515200,activity,85215038,Activision Support,445374,post,2015-10-13T11:44:13.000Z,http://www.radian6.com,Radian6 -Social Media Management,http://www.twitter.com,Twitter,service,http://twitter.com/ATVIAssist/statuses/653899035678515200,"@Amazing_Aamir The Black Ops 3 personalization packs are only available in NA at the moment Aamir, sorry. ^VW",2015-10-13T11:44:13.000Z,0,low,0,-,-,object
653899281276010496,activity,536633930,Abi Auto Parts,96,post,2015-10-13T11:45:12.000Z,http://ifttt.com,IFTTT,http://www.twitter.com,Twitter,service,http://twitter.com/AbiAutoParts/statuses/653899281276010496,VW emissions scandal - new Phaeton confirmed amid €1bn spending cuts | http://t.co/09PQUBMAOB #auto #car #automobile #news,2015-10-13T11:45:12.000Z,0,low,0,-,-,-
653899680821084160,activity,26759348,Travis Clark,8134,share,2015-10-13T11:46:47.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/travismclark/statuses/653899680821084160,RT @Mr_Bundesliga: Wolfsburg's first casualty of the VW scandal that should see investment plummet: a €30-40m youth training center that no…,2015-10-13T11:36:00.000Z,0,low,26,-,-,-
653899614454738944,activity,224198169,skelliam,86,post,2015-10-13T11:46:31.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/skelliam/statuses/653899614454738944,".@LeoDiCaprio The BP oil spill came and went, yet no movie. #disappointing  http://t.co/9p2iq0LFSB",2015-10-13T11:46:31.000Z,0,low,0,-,-,-
653899937705537536,activity,62962414,Brett Hastings,264,share,2015-10-13T11:47:48.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/BrettHastings/statuses/653899937705537536,"RT @VanagonNews: On yer bike: the beginning of the end for diesels: This morning, as the news broke that 400,000 VW diesel vehi... http://t…",2015-10-13T11:37:32.000Z,0,low,1,-,-,-
653900177900720128,activity,69098946,Marcus Ceballos,50,post,2015-10-13T11:48:45.000Z,https://play.google.com/store/apps/details?id=com.dwdesign.tweetings,Tweetings for  Android,http://www.twitter.com,Twitter,service,http://twitter.com/Darth_Marques/statuses/653900177900720128,"The Volkswagen scandal is getting its own movie now? Seriously, it only took a week or two.",2015-10-13T11:48:45.000Z,0,low,0,-,-,-
653900046019129344,activity,29494126,Darlin' Darla,9823,share,2015-10-13T11:48:14.000Z,http://favstar.fm,Favstar.FM,http://www.twitter.com,Twitter,service,http://twitter.com/Darlainky/statuses/653900046019129344,"RT @mrsmith196645: I'm, punch your sister while yelling ""punch bug"" at the top of your lungs when a VW Beetle goes by, years old.",2015-10-02T22:30:13.000Z,0,low,13,-,-,-
653900374936387584,activity,176075043,Cyber Newspaper,20193,post,2015-10-13T11:49:32.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/CyberNewspaper/statuses/653900374936387584,"VW crisis won't cause lasting damage to German economy-econmin: BERLIN, Oct 13 (Reuters) - German Economy Mini... http://t.co/xUDT1STDZ5",2015-10-13T11:49:32.000Z,0,low,0,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,object,-,-
679121982420463616,activity,67233106,Fred Granik,492,post,2015-12-22T02:11:12.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/fgranik/statuses/679121982420463616,VW Executive Had a Pivotal Role as Car Maker Struggled With Emissions: Wolfgang Hatz headed engine and transmi... https://t.co/4qNBqv6NtZ,2015-12-22T02:11:12.000Z,0,low,0,-,-,-
679122553256828928,activity,3311271480,4MaiDen-Missouri USA,361,share,2015-12-22T02:13:28.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/Mhm_domski/statuses/679122553256828928,"RT @DONsuratos: Now you see WHY all their co-actors were sooo HAPPY for them during SPS??? #TamaNaYan ❤️ 

#ALDUBBetterHALF https://t.co/vW…",2015-12-22T02:13:00.000Z,0,low,5,-,-,-
679122877791264769,activity,202289395,"Yes, It's Kevin!",1031,post,2015-12-22T02:14:46.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/kpmck63/statuses/679122877791264769,"@Conservative_VW 
BB-8 is gonna make everyone forget about R2. 
Very sad.  #StarWars",2015-12-22T02:14:46.000Z,0,low,0,-,-,object
679122793447989248,activity,1255471585,Jason Dean,308,share,2015-12-22T02:14:26.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/JasonDean227/statuses/679122793447989248,RT @Conservative_VW: R2D2 gets no respect ... https://t.co/b7jYdGZ5Qm,2015-12-22T02:06:01.000Z,0,low,9,-,-,-
679123143005495297,activity,35666946,Janel Villamayor,624,share,2015-12-22T02:15:49.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/janelvillamayor/statuses/679123143005495297,"RT @DONsuratos: Now you see WHY all their co-actors were sooo HAPPY for them during SPS??? #TamaNaYan ❤️ 

#ALDUBBetterHALF https://t.co/vW…",2015-12-22T02:13:00.000Z,0,low,51,-,-,-
679123070750101505,activity,898795002,Mike,256,share,2015-12-22T02:15:32.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/NeverUMike/statuses/679123070750101505,RT @Conservative_VW: R2D2 gets no respect ... https://t.co/b7jYdGZ5Qm,2015-12-22T02:06:01.000Z,0,low,10,-,-,-
679123004979310592,activity,164573983,Nicole Sherburne,3361,post,2015-12-22T02:15:16.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/nicolesherburne/statuses/679123004979310592,.@elonmusk &amp; green transport leaders offer to forgive @VW cheating in exchange for nationwide #EV charging network. https://t.co/CGhW63GaC0,2015-12-22T02:15:16.000Z,0,low,0,-,-,-
679122941942960128,activity,16956012,pamelamaynard,61321,post,2015-12-22T02:15:01.000Z,http://sproutsocial.com,Sprout Social,http://www.twitter.com,Twitter,service,http://twitter.com/pamelamaynard/statuses/679122941942960128,#Win VW Bus and Pencil Case- how cute!! US ends 12/21 https://t.co/VQPvjhBIe3,2015-12-22T02:15:01.000Z,0,low,0,-,-,-
679122956774203392,activity,4084802852,NaturalLofts TM,10257,post,2015-12-22T02:15:05.000Z,http://ifttt.com,IFTTT,http://www.twitter.com,Twitter,service,http://twitter.com/Naturallofts/statuses/679122956774203392,"#LatestNews NaturalLofts podcast : Elon Musk has some thoughts on VW's punishment.
https://t.co/4JgE1fuJlJ https://t.co/hie4aUO1nq",2015-12-22T02:15:05.000Z,0,low,0,-,-,-
679123642224017408,activity,311262156,Trending News,11405,post,2015-12-22T02:17:48.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/OIGEL/statuses/679123642224017408,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a hu... https://t.co/uXYSRjW5jR / #nfl",2015-12-22T02:17:48.000Z,0,low,0,-,-,-
679123663971467265,activity,311262156,Trending News,11405,post,2015-12-22T02:17:53.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/OIGEL/statuses/679123663971467265,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will ... https://t.co/uXYSRjW5jR #chrome #Google",2015-12-22T02:17:53.000Z,0,low,0,-,-,-
679123666295119873,activity,311262156,Trending News,11405,post,2015-12-22T02:17:54.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/OIGEL/statuses/679123666295119873,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cos... https://t.co/uXYSRjW5jR #NFL #SPORTS",2015-12-22T02:17:54.000Z,0,low,0,-,-,-
679123481884237824,activity,96410662,Moera Creative,149,post,2015-12-22T02:17:10.000Z,http://www.google.com/,Google,http://www.twitter.com,Twitter,service,http://twitter.com/moeracreative/statuses/679123481884237824,I added a video to a @YouTube playlist https://t.co/kZ7dxyOm5u GoPro Hero 4 Footage - Death of a Volkswagen Beetle,2015-12-22T02:17:10.000Z,0,low,0,-,-,-
679123497663221760,activity,2290002361,Matt Crowe,240,post,2015-12-22T02:17:14.000Z,http://ifttt.com,IFTTT,http://www.twitter.com,Twitter,service,http://twitter.com/MattCroweAHHHA/statuses/679123497663221760,VW Executive Had a Pivotal Role as Car Maker Struggled With Emissions https://t.co/aAPFdyfpeY,2015-12-22T02:17:14.000Z,0,low,0,-,-,-
679123761300242432,activity,3860870592,John Martin,317,post,2015-12-22T02:18:16.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Johnmartin122/statuses/679123761300242432,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/p3oV7tdgET #Autos",2015-12-22T02:18:16.000Z,0,low,0,-,-,-
679123762713784320,activity,2716289330,BLOGXP,692,post,2015-12-22T02:18:17.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Blogxpcom/statuses/679123762713784320,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/1m6g5dJATv #Autos",2015-12-22T02:18:17.000Z,0,low,0,-,-,-
679123765691727872,activity,2716289330,BLOGXP,692,post,2015-12-22T02:18:17.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Blogxpcom/statuses/679123765691727872,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/MAM5DFmoyC #Autos",2015-12-22T02:18:17.000Z,0,low,0,-,-,-
679123767298158596,activity,2716289330,BLOGXP,692,post,2015-12-22T02:18:18.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Blogxpcom/statuses/679123767298158596,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/PGX9SQOExt #Autos",2015-12-22T02:18:18.000Z,0,low,0,-,-,-
679123764106268672,activity,2716289330,BLOGXP,692,post,2015-12-22T02:18:17.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Blogxpcom/statuses/679123764106268672,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/07D8TK0cDC #Autos",2015-12-22T02:18:17.000Z,0,low,0,-,-,-
679123792698851328,activity,3235252752,lehohejo,400,post,2015-12-22T02:18:24.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/lehohejonews/statuses/679123792698851328,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/Jw2pkYKVcW #Autos",2015-12-22T02:18:24.000Z,0,low,0,-,-,-
679123707659358208,activity,2649432618,BCvoaD Est.,1077,post,2015-12-22T02:18:04.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Bcvoadcom/statuses/679123707659358208,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/q4psXQDQse #Autos",2015-12-22T02:18:04.000Z,0,low,0,-,-,-
679123706019364864,activity,2649432618,BCvoaD Est.,1077,post,2015-12-22T02:18:03.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Bcvoadcom/statuses/679123706019364864,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/fxCDEQMOmo #Autos",2015-12-22T02:18:03.000Z,0,low,0,-,-,-
679123708535898112,activity,2894783737,astri wulandari,144,post,2015-12-22T02:18:04.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/AsWullandarii/statuses/679123708535898112,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/7qnxwJQ2ML #Autos",2015-12-22T02:18:04.000Z,0,low,0,-,-,-
679123711111204864,activity,2649432618,BCvoaD Est.,1077,post,2015-12-22T02:18:04.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Bcvoadcom/statuses/679123711111204864,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/5eIR1WPhCv #Autos",2015-12-22T02:18:04.000Z,0,low,0,-,-,-
679123709110579205,activity,2649432618,BCvoaD Est.,1077,post,2015-12-22T02:18:04.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Bcvoadcom/statuses/679123709110579205,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/R2FDA7BIkV #Autos",2015-12-22T02:18:04.000Z,0,low,0,-,-,-
679123710503063552,activity,2895663264,andri saputra,121,post,2015-12-22T02:18:04.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/AndrSapuutra/statuses/679123710503063552,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/DSowME4mg7 #Autos",2015-12-22T02:18:04.000Z,0,low,0,-,-,-
679123713720115200,activity,2649432618,BCvoaD Est.,1077,post,2015-12-22T02:18:05.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Bcvoadcom/statuses/679123713720115200,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/jZhSaCA3Uf #Autos",2015-12-22T02:18:05.000Z,0,low,0,-,-,-
679123717016825856,activity,2649432618,BCvoaD Est.,1077,post,2015-12-22T02:18:06.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Bcvoadcom/statuses/679123717016825856,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/eIpHHV5lXT #Autos",2015-12-22T02:18:06.000Z,0,low,0,-,-,-
679123722431664129,activity,556118417,GretchenInOK,15577,share,2015-12-22T02:18:07.000Z,http://twitter.com/#!/download/ipad,Twitter for iPad,http://www.twitter.com,Twitter,service,http://twitter.com/GretchenInOK/statuses/679123722431664129,"RT @Conservative_VW: Well ...

There you have it then ...

A wine glass holder 😂😂👍👍 https://t.co/isjxkWDbCf",2015-12-22T02:05:23.000Z,0,low,8,-,-,-
679123731684265986,activity,3235495310,Lujiferondo,388,post,2015-12-22T02:18:09.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Lujiferondo/statuses/679123731684265986,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/dOCqpyl8sS #Autos",2015-12-22T02:18:09.000Z,0,low,0,-,-,-
679123733265575936,activity,3235531058,Brtihseno,375,post,2015-12-22T02:18:10.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/Brtihseno/statuses/679123733265575936,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/g6oF30wNjT #Autos",2015-12-22T02:18:10.000Z,0,low,0,-,-,-
679123751137443840,activity,2896019226,talita zahran,154,post,2015-12-22T02:18:14.000Z,http://dlvr.it,dlvr.it,http://www.twitter.com,Twitter,service,http://twitter.com/TahlitaZahhran/statuses/679123751137443840,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost a huge… https://t.co/SNoeZbHtV7 #Autos",2015-12-22T02:18:14.000Z,0,low,0,-,-,-
679124153698353153,activity,311262156,Trending News,11405,post,2015-12-22T02:19:50.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/OIGEL/statuses/679124153698353153,"#ElonMusk #VW – Elon Musk and others: Forget VW diesels, make electric cars instead – It will cost... https://t.co/uXYSRjW5jR #motoGP #GP",2015-12-22T02:19:50.000Z,0,low,0,-,-,-
679124127869968386,activity,1460673890,Michael Szumega,1081,share,2015-12-22T02:19:44.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/michael_szumega/statuses/679124127869968386,RT @Conservative_VW: R2D2 gets no respect ... https://t.co/b7jYdGZ5Qm,2015-12-22T02:06:01.000Z,0,low,11,-,-,-
679124057288261633,activity,3989229801,Mindy Love,258,share,2015-12-22T02:19:27.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/SweetTea_Pasta/statuses/679124057288261633,"RT @Conservative_VW: Hillary's top ten donors ain't we the people 😂😂

She's deep in bed with Wall Street https://t.co/jeazWmt7j3",2015-12-21T23:26:54.000Z,0,low,61,-,-,-
679123999528456192,activity,2785586085,Vape Deals,39,post,2015-12-22T02:19:13.000Z,http://ifttt.com,IFTTT,http://www.twitter.com,Twitter,service,http://twitter.com/vapedeals1/statuses/679123999528456192,"Vaping lot, mod, rda, apv, mech mod, rba, vape, kick chip, vv/vw https://t.co/h1FsijdFXN #vape #vaporizer #vapejuice",2015-12-22T02:19:13.000Z,0,low,0,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,object,-,-
646710826989174784,activity,3121212253,Mea Fiadhiglas,604,share,2015-09-23T15:40:51.000Z,http://twitter.com/download/android,Twitter for Android,http://www.twitter.com,Twitter,service,http://twitter.com/wildwonderweb/statuses/646710826989174784,"RT @LisaCron: Geez, clearly he never saw Casablanca: Volkswagen CEO Resigns, Saying He's 'Shocked' By Emissions Scandal http://t.co/vE8USWW…",2015-09-23T15:34:23.000Z,0,low,2,-,-,-
646710825613459456,activity,5361442,Hugh Lang,226,post,2015-09-23T15:40:50.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/hughlang/statuses/646710825613459456,Cartoon art needed: VW diesel with cigarette filter added to tailpipe. #dieselgate,2015-09-23T15:40:50.000Z,0,low,0,-,-,-
646710835474075648,activity,64954818,Econ Eye,163,post,2015-09-23T15:40:53.000Z,http://twitterfeed.com,twitterfeed,http://www.twitter.com,Twitter,service,http://twitter.com/econeye/statuses/646710835474075648,"ZH: VW CEO Winterkorn Steps Down Despite Being ""Unaware Of Any Wrongdoing"": Despite saying that press reports ... http://t.co/yZunZx6iQy",2015-09-23T15:40:53.000Z,0,low,0,-,-,-
646710835763548160,activity,25352993,CaliforniaLung,2691,post,2015-09-23T15:40:53.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/CaliforniaLung/statuses/646710835763548160,What #VW should pay here for illegal spewing of deadly #diesel #pollution @SacBeeEditBoard http://t.co/chUDcaPVnG #EV #ZEV #asthma research,2015-09-23T15:40:53.000Z,0,low,0,-,-,-
646710839135870976,activity,1951866918,YourPassport2travel,1225,post,2015-09-23T15:40:54.000Z,http://www.linkedin.com/,LinkedIn,http://www.twitter.com,Twitter,service,http://twitter.com/DoreenRomans/statuses/646710839135870976,"The company also said it would set aside 6.5 billion euros, or about $7.3 billion — the equivalent of half a year’s…https://t.co/sYUUKztpUe",2015-09-23T15:40:54.000Z,0,low,0,-,-,-
646710835738451968,activity,237017702,Gisele Regatao,1630,share,2015-09-23T15:40:53.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/Gregatao/statuses/646710835738451968,"RT @nytimes: Volkswagen's chief has resigned, taking responsibility for the auto-maker's emissions cheating scandal http://t.co/DOjcDXCDbt",2015-09-23T15:27:01.000Z,0,low,117,-,-,-
646710837516759040,activity,1021025779,⚡️InTheNews⚡️,272,share,2015-09-23T15:40:53.000Z,http://twitter.com/download/iphone,Twitter for iPhone,http://www.twitter.com,Twitter,service,http://twitter.com/JulyReports/statuses/646710837516759040,RT @AP: BREAKING: Volkswagen CEO Martin Winterkorn says he is stepping down.,2015-09-23T15:05:22.000Z,0,low,484,-,-,-
646710837118238721,activity,91948661,Gearhead Gurlie,221,post,2015-09-23T15:40:53.000Z,http://www.facebook.com/twitter,Facebook,http://www.twitter.com,Twitter,service,http://twitter.com/GearheadGurlie/statuses/646710837118238721,Whaaaaaaaaaaaaaaaat?!?!?!?! http://t.co/jFJWXjc7QW,2015-09-23T15:40:53.000Z,0,low,0,-,-,-
646710843355328512,activity,2450093258,T'OB,9,share,2015-09-23T15:40:55.000Z,http://twitter.com,Twitter Web Client,http://www.twitter.com,Twitter,service,http://twitter.com/timmypobrien/statuses/646710843355328512,RT @RampCapitalLLC: Full Disclosure: I used to drive a '95 VW Passat (before I was rich),2015-09-23T15:04:40.000Z,0,low,1,-,-,-
